Feature_ID	Domain	Phyla	Class	Order	Family	Genus	Species	Confidence
293c990a1f0d2ad5705b12cc0588dfd1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__DSM-16500	 f__DSM-16500	 g__UBA4722	 s__UBA4722 sp002404295	0.999979221
e72eeb19fbdb682d08967919bee34b35	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Chloroflexales_407288	 f__Roseiflexaceae	 g__Kouleothrix	 s__	0.774001669
40cecfe06b22c6eb9db497a6171f7139	d__Bacteria	 p__Chloroflexota	 c__Dehalococcoidia					0.950193445
9781994893a8464acdcf9d88660d476c	d__Bacteria	 p__Dependentiae	 c__Babeliae	 o__Babeliales	 f__Vermiphilaceae	 g__Vermiphilus	 s__Vermiphilus pyriformis	0.999988976
35a17b61360d7c216eddd5d0150f8289	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Fen-336	 f__Fen-336	 g__WYBL01		0.95146118
14bb2ab821b2996b5817d07e1c64ef12	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Opitutales	 f__Opitutaceae	 g__ER46	 s__ER46 sp003054705	0.894255092
a09c72ed46e40660f22ce22ec8ce732a	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__Tepidisphaeraceae	 g__UBA2421	 s__	0.999999237
b4e36b7b58daef884d86662fe63aaf14	d__Bacteria	 p__Armatimonadota	 c__Fimbriimonadia	 o__Fimbriimonadales	 f__Fimbriimonadaceae	 g__55-13	 s__55-13 sp001898035	0.862335628
6ca41461290c4072e4c286c133310827	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__UBA1113	 f__UBA1113	 g__GCA-2707205	 s__GCA-2707205 sp002707205	0.999799588
bfb2221480c8732192b8f2b2360b0c48	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_433871	 g__PSRF01	 s__PSRF01 sp002427845	0.999338394
218c06cae5f706f40766662c90311d86	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Chloroflexales_407189	 f__Herpetosiphonaceae_407189	 g__Herpetosiphon		0.924214959
99104299933ba2e1d48b49911d1f184e	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA4665			0.940666483
fb41c5d430d43e96bf1f3b5dadc9c784	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Planctomycetales	 f__Planctomycetaceae	 g__Caulifigura	 s__Caulifigura coniformis	0.999999934
94fb8dca373b7ee9714ec9a5c331e388	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales_877923	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Flavobacterium aurantiibacter	0.908344394
f6cd1723d04c4bb10f29e3df8b6d4cf8	d__Bacteria	 p__Patescibacteria	 c__Paceibacteria	 o__UBA9983_A				0.863854885
1177364412da39a5f5cddf33dd70546b	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__	 g__	 s__	0.999980073
38cbfecb812d2fc94d98a34cba0b4873	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales_650611	 f__Pseudomonadaceae	 g__Pseudomonas_E_647464		0.700266882
566bb4aeda87cb8d3f2d75d7f357e07f	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__	 f__	 g__	 s__	0.999999994
914c4692c89343abbc0097e8226bea73	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__UBA7656	 f__UBA7656	 g__QHVH01	 s__QHVH01 sp003222245	0.999989436
997eec1005985c705e98d2a0d9ddc93a	d__Bacteria	 p__Acidobacteriota	 c__HRBIN11	 o__HRBIN11	 f__HRBIN11	 g__HRBIN11	 s__	0.968115193
b1f373c9f0b9aacb6e712158dce36541	d__Bacteria							0.999999932
fd3dd23ed42defc6b653aaee6dc73a76	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.7271613
e5fbeb7f68a18af432caf9be766de66c	d__Bacteria	 p__Bdellovibrionota_E	 c__UBA2394	 o__UBA2394	 f__UBA2394	 g__REDG01	 s__REDG01 sp007693605	0.962985009
7dc90707f1100dab99a7fbe8261aed26	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592524	 f__Burkholderiaceae_A_574908	 g__Paucimonas	 s__	0.811195172
7289b0b7673e491f5afcbdad90d9ab11	d__Bacteria							1
8702aa730fcae7259b8ff0865fa60cff	d__Bacteria	 p__Sumerlaeota	 c__Sumerlaeia	 o__Sumerlaeales	 f__Sumerlaeaceae	 g__	 s__	0.999934645
00ca138cd15c077b9d2f7b57dde57c6c	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_473294	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__Bdellovibrio bacteriovorus_E	0.999907007
facd99434ea9faa3293ab45de0b1d46b	d__Bacteria	 p__Desulfobacterota_B	 c__Binatia	 o__Bin18	 f__	 g__	 s__	0.999999663
5c006a7c65ac21ea9bcf4f22b99c0c9a	d__Bacteria	 p__Bdellovibrionota_C	 c__UBA2361	 o__UBA2361	 f__RFPC01	 g__RFPC01	 s__	0.999997383
58e0dd91c42f893506e69e474548d011	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Mycoplasmatales	 f__	 g__	 s__	0.999999833
f0d8fd2341a2ab94748acb4c2a24b704	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae	 g__Pirellula_B_754535	 s__Pirellula staleyi	0.881769459
6fade18f1934183d89b09cd1d7d1e22b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Marinilabiliaceae	 g__JC017	 s__JC017 sp004296775	0.999977351
8f4854fe9c95a783f8fa86abd83f4f39	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales_A	 f__Legionellaceae_A			0.99999916
9b40ad1b2ef2cbc0e9f01cfccc012478	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__Verrucomicrobium	 s__Verrucomicrobium spinosum	0.999989371
36f9acfb011cd2755d5530bc226c048b	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Opitutales	 f__Opitutaceae			0.999999328
5091411d0570b7eedf4c8396cb8f343e	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__SCN-69-37	 g__SCN-69-37	 s__SCN-69-37 sp001724025	0.900607786
a225831ff75c82f96c99d014abf71de5	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Mycobacteriaceae	 g__Corynebacterium	 s__Corynebacterium urealyticum	0.999194374
b806f58ccb66b4259e273ebdfa6cf264	d__Bacteria	 p__Cyanobacteria	 c__Sericytochromatia	 o__UBA7694	 f__UBA7694	 g__GCA-2770975	 s__GCA-2770975 sp002783405	1
c0f6751ec82f9b7105c141c8aef3b79c	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_433871	 g__PSRF01	 s__PSRF01 sp002427845	0.999975458
3ab0ffccebd74d552974b78adc201465	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA4665	 g__GCA-2746885	 s__GCA-2746885 sp002746885	0.945821989
46d08ef3c53a6c8e9859691158a6dfc3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales_A	 f__Legionellaceae_A	 g__Legionella_C		0.857382786
147408328ba63c01de86230c7ebca518	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales	 f__Bog-793	 g__Fen-455	 s__Fen-455 sp003140595	0.973420928
8ba8591b41efea5d7d449e7cc23391a3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597433	 f__SG8-39	 g__SCGC-AG-212-J23	 s__SCGC-AG-212-J23 sp005881595	0.999985389
fcae4ac5ba982137c61b15c0ba68ded5	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__	 g__	 s__	0.990241606
bc250abdbce0f339f31772befbd5ecfb	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__Polyangiaceae	 g__	 s__	0.999930963
0708b8f79dff14566f55b81748216195	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Micromonosporaceae	 g__Dactylosporangium		0.999801499
d16baa3b55e61b7b1172ca7f7b4de518	d__Bacteria	 p__Dependentiae	 c__Babeliae	 o__Babeliales	 f__Vermiphilaceae	 g__Vermiphilus	 s__Vermiphilus pyriformis	0.999995106
f86534cd18cab52a992fd1b0638e36c1	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Blastocatellaceae_426820	 g__	 s__	0.972662007
77a48dcdd5724259e14546b5082ba667	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__OLB9	 s__	0.999998445
cc47826e70d3d9f32529e6b3e37de265	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cyclobacteriaceae_900466	 g__Chryseolinea	 s__Chryseolinea serpens	0.999968393
d7c16dd9a37176b0ecfd27f566d479a2	d__Bacteria	 p__Bdellovibrionota_C	 c__UBA2361	 o__UBA2361	 f__RFPC01	 g__RFPC01	 s__	0.999989658
145779059af72ed7294b2bdfcfbb9858	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Phenylobacterium	 s__Phenylobacterium kunshanense	0.865423118
878fbb76590437c1618e57885501d63b	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_470743	 o__UBA1018	 f__UBA1018	 g__GWA1-52-35	 s__GWA1-52-35 sp001769805	0.99999937
883ab90687747031fd3d687c55ca9b2d	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__	 g__	 s__	0.999991894
2eda6ce88ae87758acdea1aa5035121b	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__SbA1			0.999982511
fe6df00c3845e27ba848af3cd740c275	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.99996382
2813d412d8c8e09964dd18b345b95a4e	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.999999274
548c45692248d72e3a86dc5ebd5052b5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Berkiellales	 f__Berkiellaceae	 g__Berkiella_A	 s__Berkiella_A aquae	0.999814503
35b8ffee5b501a74e5236f44cc367f46	d__Bacteria	 p__Bacteroidota	 c__Rhodothermia	 o__Rhodothermales				0.999980001
582ceb8cb99c9aae144cc07e22981260	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Fen-336	 f__Fen-336	 g__WYBL01	 s__WYBL01 sp011526565	0.783607818
220a05e90ca26140fbf54bd35e1e4b60	d__Bacteria	 p__Myxococcota_A_473307	 c__Myxococcia	 o__Myxococcales	 f__Myxococcaceae	 g__WRKR01	 s__	0.998565708
7232af06fed2a3267b07ec2929621f1b	d__Bacteria	 p__Myxococcota_A_473307	 c__Myxococcia	 o__Myxococcales	 f__40CM-4-68-19	 g__40CM-4-68-19	 s__40CM-4-68-19 sp005879535	0.999999628
c93e35218520d3b1a5014e32d2484d34	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__Tepidisphaeraceae	 g__UBA2421		0.981842706
33a665bb3dca50c29e340d004256e760	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__Prosthecobacter		1
3ec628ead4011360413584edf772bd3f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales_650612	 f__Pseudohongiellaceae	 g__	 s__	0.99661037
95bae6c45726c2625f36ca6ed82e9d9d	d__Bacteria	 p__Firmicutes_D	 c__Bacilli					0.745578037
b4b89741c976f83f175c960920c33959	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999			0.999338473
71f64654be0d2555d672bcc58e25e96a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae			0.999999847
594718421d41a4e03199dc8cf3540ce3	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Longimicrobiales	 f__UBA6960	 g__GCA-2718595	 s__GCA-2718595 sp002718595	0.911412351
bbf9bdba7f270740dc1364dd5a323912	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae			0.994936347
e1223098ab9805598977e9e303cbe6a8	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__Gemmata	 s__	0.997256928
24a386bd3a17cf2e1a7c757de92aad5a	d__Bacteria							0.999994814
bdc13b535d32a1bdcf5a0f58d7257136	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.991592453
895d232590c43254ba3d5e50904b9862	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae			0.999999575
52460b80e0fa62aa6176eaebe60eac9a	d__Bacteria	 p__Eisenbacteria	 c__RBG-16-71-46	 o__SZUA-252	 f__SZUA-252			0.999997882
4384a00ccef31d05d30066da7d7899b6	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265		0.984497686
6882f82fc76e1657a4c5fb561fc8639e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597441	 f__SG8-41	 g__UBA5216	 s__UBA5216 sp902825845	0.999884247
f29d3e4e64dc53d54b816e7168f27d5f	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales				0.999999903
52699e277d6b26dbd230f73ce6fa3c8d	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Caldilineales	 f__Caldilineaceae	 g__Bin5	 s__	0.990766323
7f39df975a012948afcae787dc8da11d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265		0.975606436
98722464d31bce573b86d6a1311a0411	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_427640	 g__OLB17_427637	 s__OLB17 sp003223025	0.832125405
900609791b66fcbb78bb3932d24b1090	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.997515903
8adbc8854a63256fe144ec4a2551b223	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia					0.735643534
b6a5bd556d0a2bbf32582de9c0402035	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Thermomicrobiales	 f__	 g__	 s__	0.9995865
81f0a951a92e8b06647bb934a5ca661c	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__4572-78	 f__J111	 g__DSQQ01	 s__DSQQ01 sp012032575	0.902173031
07d1294a8cdb384b214702de4f7f6a2d	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__GWC2-71-9	 g__Palsa-1233	 s__	0.999935614
7d1d98a168aeaa3036b29234ada749b6	d__Bacteria	 p__Armatimonadota	 c__Fimbriimonadia	 o__Fimbriimonadales	 f__Fimbriimonadaceae	 g__55-13	 s__55-13 sp001898035	0.999998837
21c5b0e40331e3694717b2da5f295db4	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__	 s__	0.999999997
e5bd9a1630a4d4c42cc55fac5ed1ca42	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__UBA4142	 f__UBA4142	 g__UBA4142		0.994626915
2ccb10b98583da37baa1775798224a0f	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5066	 f__	 g__	 s__	0.999920983
789359373a225154839ddec13abf6392	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__	 g__	 s__	0.951396923
565b1137679747db6594b561120399e6	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Planctomycetales	 f__Planctomycetaceae	 g__	 s__	0.744301611
2b3c72581b22b73ec86a73b6fb627d22	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597439	 f__Usitatibacteraceae	 g__Usitatibacter	 s__	0.797869096
aa2379ffa26f03f301b5db8141c3af42	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__UBA11358	 g__WYBW01	 s__	0.957594232
0424faf5146cb4ca39a7843131e0b374	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__OMJO01	 g__OMJO01	 s__OMJO01 sp900299395	0.805056971
ce194d1f524a89bdaf047fae5d06bfff	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Bryobacterales	 f__Bryobacteraceae	 g__Solibacter	 s__Solibacter usitatus_A	0.990627378
bf163e3ee97d7ef35fceda76550a9c00	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Micromonosporaceae			0.961006116
f902b3637ed0ac1ec835c3232e076773	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas_G_483299		0.922915589
ac54f3c2985e0c1a74d4a9b7882f6656	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria					1
f75413b9c451a50240fbdbe31085904f	d__Bacteria	 p__Actinobacteriota						0.75580852
6f49d5416869a165b60e405668a25a2e	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__OMJO01	 g__OMJO01	 s__OMJO01 sp900299395	0.921596165
06cd98611d26868eb4af90f984689f93	d__Bacteria							0.999999321
df3d344dd4e3c28c32a3bbb4604842dd	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__	 f__	 g__	 s__	0.999976794
fbfbb7beb862e7f8e86864b13f45eba5	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae			0.994853747
ab1d6c030460a65a26eda2905f947918	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__Sandaracinaceae	 g__Sandaracinus	 s__Sandaracinus amylolyticus	0.830509682
0c229b7e13259f7d77c1cfa6b2d6de31	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA4665			0.780679832
424ba2f6dfff69ec1fb12fa5727b8fa3	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__UBA4664	 f__UBA4664	 g__UBA4664	 s__UBA4664 sp002415345	0.990794712
d01770b55fa83965a4070686335d0280	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales_A	 f__Legionellaceae_A	 g__	 s__	0.802636222
b551487b33997fea8b15ae45020d2f8f	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Fen-336	 f__Fen-336	 g__WYBL01	 s__WYBL01 sp011526565	0.98929831
41b8613724386d17d624dd17f09c3bcd	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Nitriliruptorales	 f__Nitriliruptoraceae	 g__CSBr16-57R1	 s__CSBr16-57R1 sp007116505	1
4917df3b53ce7a36d65f7a4f2b1e1213	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Streptomycetales_400645	 f__Streptomycetaceae_400641	 g__Streptacidiphilus_A_400617		0.8611312
50c6be2ed4c9e0dc59da2760967f901e	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__UBA4664	 f__UBA4664	 g__UBA4664	 s__UBA4664 sp002415345	0.995696436
4e8968a3a9ca86e385eb6196f481455e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Phenylobacterium		0.999991099
7a0bfec00f083bb6c9f82bff0ec75d0a	d__Bacteria	 p__Myxococcota_A_473307	 c__Myxococcia	 o__Myxococcales	 f__Myxococcaceae	 g__WRKR01	 s__	0.757136687
6daa210ae714e03843976c855c13f70b	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_470743	 o__UBA1018	 f__UBA1018	 g__GWA1-52-35	 s__GWA1-52-35 sp001769805	0.999201667
e9f6f65421e29c04baa010596c305f43	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__UBA1268			0.909341429
854ada2338269da65cbff14c81561fb8	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Mycobacteriaceae	 g__Rhodococcus_C_375578		0.999869614
27ff0377ccaa6c08d384cda3f8a12a03	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA1547	 g__2011-GWC2-44-17	 s__	0.999497129
25a76dfaa4b61fd6034440619ffd7284	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales				0.999994674
7f39ed8748975629ac61585bc8fd2982	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_433871	 g__UBA11740	 s__UBA11740 sp003168335	0.990479774
a1d25cd1ea79e3a0bc4eb1e73af006a8	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.999914608
a27654d315f7bc77f99043f48a882c83	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae			0.999999992
a967bdad516d2720f08c08a9c2926427	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales				0.999936612
51753f3758e5349bc3b7b4aab8df5cc4	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.998465734
4efb09e7a7cf82e8b35ab581682cd7c2	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5066	 f__	 g__	 s__	0.999998256
7c064d46a68fd31e118e59b0c33e84bc	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Caldilineales	 f__Caldilineaceae	 g__	 s__	0.91790518
9eaf1805c306ab42247ef86692b8d311	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Aggregatilineales	 f__A4b	 g__	 s__	1
eb172ecd945d78ac3d94b46447626d53	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales	 f__Ilumatobacteraceae	 g__	 s__	0.999903309
4d54ea31f7cd05551b93c626bfa78c86	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__Polyangiaceae	 g__MWCO01	 s__	0.99558758
241a4214cc9fa90c383af97cd39181ae	d__Bacteria	 p__Fibrobacterota	 c__Fibrobacteria	 o__Fibrobacterales	 f__Fibrobacteraceae	 g__	 s__	1
2011c77f1cd86038079f231c0ad26537	d__Bacteria	 p__Hydrogenedentota	 c__Hydrogenedentia	 o__Hydrogenedentiales				0.999992726
d2c63c22764022dd8daaafe0c373165f	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae	 g__Pirellula_B_754535	 s__Pirellula staleyi	0.844747805
53bdaad2da6eb8c440070b1cab1c535c	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Dermatophilaceae_390796			0.999999947
64b19f797103f9fca61b804ca8dcfb32	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Mycobacteriaceae	 g__Corynebacterium	 s__Corynebacterium kroppenstedtii	0.999999592
bf55397eda43b00eb6264c55c044098d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.997977427
613bb59e5a282a6e38219b26ea2c7984	d__Bacteria							0.999994187
f31e586ec6e2febf545a792cbabef046	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Fen-336	 f__Fen-336	 g__WYBL01	 s__WYBL01 sp011526565	0.762095301
9817baa18e1d74bcf85bb5429daf040a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales_A_737866	 f__Enterobacteriaceae_A	 g__Serratia_D_727363		0.903048282
291f1c12ea5c8e71947312b69e78664f	d__Bacteria							0.999999993
7654914609e9a9db58e48c635c278bbe	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__IMCC26256	 f__PALSA-555	 g__SHUY01	 s__SHUY01 sp009694435	0.901368698
f6679eff2729bcb34b9eeaa00d1f8509	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales	 f__Ilumatobacteraceae	 g__	 s__	0.934047714
48c54022ae89f055f2157686f2273b1f	d__Bacteria	 p__Actinobacteriota						0.760059423
ea1ec6bf824b814821e4aefb2f708e1f	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Micromonosporaceae			0.999992879
8fb2f16b020ab50af1cf12bd4a9e37f4	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__UBA10450	 g__Palsa-1392	 s__Palsa-1392 sp003169975	0.997473103
4e33638b61e768446d65f441785c8096	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__SLQV01	 g__SLQV01	 s__SLQV01 sp007131285	0.773692943
720e2ad41953361735048e7b34fd03b7	d__Bacteria	 p__Armatimonadota	 c__UBA5829	 o__DSUL01	 f__DSUL01	 g__DSUL01	 s__DSUL01 sp011329005	0.854340842
d56eda0372f88ac62df9bfce39ccc578	d__Bacteria	 p__Eisenbacteria	 c__RBG-16-71-46	 o__RBG-16-71-46	 f__RBG-16-71-46	 g__RBG-16-71-46		0.999948542
80dd198a217c2e4d911cee76003626c7	d__Bacteria							0.999493198
b5d53ddd42f938bf3578aca67622201e	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides_A_392796	 s__Nocardioides_A_392796 halotolerans	0.836867837
683d51315fa1e897068e6e3a5c584a52	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus_B	 s__Deinococcus_B geothermalis	0.999999937
